chartSource,songRank,songName,songArtist,songStreams
Spotify,19,What You Know Bout Love,Pop Smoke,15079428
Spotify,20,you broke me first,Tate McRae,14952714
Spotify,21,Monster (Shawn Mendes & Justin Bieber),Shawn Mendes,14815834
Spotify,22,Watermelon Sugar,Harry Styles,13773985
Spotify,23,Head & Heart (feat. MNEK),Joel Corry,13720233
Spotify,24,The Business,Tiësto,13566858
Spotify,25,HOLIDAY,Lil Nas X,13480714
Spotify,26,Afterglow,Ed Sheeran,13411972
Spotify,27,willow,Taylor Swift,13283159
Spotify,28,Save Your Tears,The Weeknd,13229592
Spotify,29,Hawái,Maluma,13202130
Spotify,30,Lonely (with benny blanco),Justin Bieber,13148950
Spotify,31,WAP (feat. Megan Thee Stallion),Cardi B,12831798
Spotify,32,Prisoner (feat. Dua Lipa),Miley Cyrus,12647121
Spotify,33,Goosebumps,HVME,12635535
Spotify,34,Someone You Loved,Lewis Capaldi,12498184
Spotify,35,Snowman,Sia,12067824
Spotify,36,Reloj,"Rauw Alejandro, Anuel AA",11986592
Spotify,37,For The Night (feat. Lil Baby & DaBaby),Pop Smoke,11784611
Spotify,38,ROCKSTAR (feat. Roddy Ricch),DaBaby,11628286
Spotify,39,La Nota,"Manuel Turizo, Rauw Alejandro, Myke Towers",11376119
Spotify,40,Paradise (feat. Dermot Kennedy),MEDUZA,11373172
Spotify,41,Heather,Conan Gray,11363348
Spotify,42,Roses - Imanbek Remix,SAINt JHN,11342871
Spotify,43,Dance Monkey,Tones And I,11187842
Spotify,44,Sweater Weather,The Neighbourhood,10871154
Spotify,45,Don't Start Now,Dua Lipa,10619398
Spotify,46,Chica Ideal,"Sebastian Yatra, Guaynaa",10374432
Spotify,47,Before You Go,Lewis Capaldi,10147365
Spotify,48,BEBÉ,"Camilo, El Alfa",9923972
Spotify,49,Relación - Remix,"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko",9795098
Spotify,50,TE MUDASTE,Bad Bunny,9272496
Spotify,51,Wonder,Shawn Mendes,9233212
Spotify,52,La Tóxica,Farruko,9164263
Spotify,53,Laugh Now Cry Later (feat. Lil Durk),Drake,8982104
Spotify,54,Holy (feat. Chance The Rapper),Justin Bieber,8931700
Spotify,55,GIRL LIKE ME,"Black Eyed Peas, Shakira",8875633
Spotify,56,Vida de Rico,Camilo,8863511
Spotify,57,Take You Dancing,Jason Derulo,8796740
Spotify,58,Mi Niña,"Wisin, Myke Towers, Los Legendarios",8572735
Spotify,59,Life Goes On,BTS,8482643
Spotify,60,SO DONE,The Kid LAROI,8459165
Spotify,61,Put Your Records On,Ritt Momney,8426718
Spotify,62,Train Wreck,James Arthur,8395470
Spotify,63,death bed (coffee for your head),"Powfu, beabadoobee",8374001
Spotify,64,Breaking Me,"Topic, A7S",8286089
Spotify,65,Savage Love (Laxed - Siren Beat),"Jawsh 685, Jason Derulo",8276385
Spotify,66,Una Locura,"Ozuna, J Balvin, Chencho Corleone",8233311
Spotify,67,Circles,Post Malone,8207957
Spotify,68,UN DIA (ONE DAY) (Feat. Tainy),"J Balvin, Dua Lipa, Bad Bunny",8181552
Spotify,69,Golden,Harry Styles,8134911
Spotify,70,The Box,Roddy Ricch,8085389
Spotify,71,lovely (with Khalid),Billie Eilish,8017741
Spotify,72,Lucid Dreams,Juice WRLD,7971257
Spotify,73,La Curiosidad,"Jay Wheeler, DJ Nelson, Myke Towers",7947765
Spotify,74,Memories,Maroon 5,7878468
Spotify,75,Se Te Nota (with Guaynaa),Lele Pons,7838724
Spotify,76,Best Friend (feat. Doja Cat),Saweetie,7809517
Spotify,77,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",7785920
Spotify,78,Body,Megan Thee Stallion,7731977
Spotify,79,Wishing Well,Juice WRLD,7716900
Spotify,80,pov,Ariana Grande,7666243
Spotify,81,At My Worst,Pink Sweat$,7663582
Spotify,82,Vibez,ZAYN,7636528
Spotify,83,Wasted On You,Morgan Wallen,7579797
Spotify,84,Blueberry Faygo,Lil Mosey,7577144
Spotify,85,Adore You,Harry Styles,7520848
Spotify,86,Jeans,Justin Quiles,7449211
Spotify,87,Parce (feat. Justin Quiles),"Maluma, Lenny Tavárez",7427818
Spotify,88,"Ay, DiOs Mío!",KAROL G,7371672
Spotify,89,goosebumps,Travis Scott,7304739
Spotify,90,Somebody’s Problem,Morgan Wallen,7296255
Spotify,91,Head Shoulders Knees & Toes (feat. Norma Jean Martine),"Ofenbach, Quarterhead",7295320
Spotify,92,Señorita,"Shawn Mendes, Camila Cabello",7264289
Spotify,93,"Nathy Peluso: Bzrp Music Sessions, Vol. 36","Bizarrap, Nathy Peluso",7003305
Spotify,94,All We Got (feat. KIDDO),Robin Schulz,6989332
Spotify,95,Polvo,"Nicky Jam, Myke Towers",6965728
Spotify,96,Robbery,Juice WRLD,6951332
Spotify,97,Come & Go (with Marshmello),Juice WRLD,6937177
Spotify,98,Dreams - 2004 Remaster,Fleetwood Mac,6924028
Spotify,99,Rain On Me (with Ariana Grande),Lady Gaga,6923304
Spotify,100,Daddy Issues,The Neighbourhood,6835367
Spotify,101,Hello (feat. A Boogie Wit da Hoodie),Pop Smoke,6819781
Spotify,102,Tusa,"KAROL G, Nicki Minaj",6812417
Spotify,103,Reminds Me Of You,"Juice WRLD, The Kid LAROI",6804934
Spotify,104,Heat Waves,Glass Animals,6777150
Spotify,105,bad guy,Billie Eilish,6770995
Spotify,106,Falling,Trevor Daniel,6769720
Spotify,107,Daisy,Ashnikko,6747999
Spotify,108,HIGHEST IN THE ROOM,Travis Scott,6745373
Spotify,109,Love Not War (The Tampa Beat),"Jason Derulo, Nuka",6738808
Spotify,110,Life Is Good (feat. Drake),Future,6655266
Spotify,111,If the World Was Ending - feat. Julia Michaels,JP Saxe,6628984
Spotify,112,Tattoo - Remix with Camilo,Rauw Alejandro,6589177
Spotify,113,Break My Heart,Dua Lipa,6567252
Spotify,114,Stuck with U (with Justin Bieber),Ariana Grande,6559721
Spotify,115,Say You Won't Let Go,James Arthur,6547846
Spotify,116,Believer,Imagine Dragons,6511577
Spotify,117,Sofia,Clairo,6511383
Spotify,118,"All I Want - From ""High School Musical: The Musical: The Series""",Olivia Rodrigo,6505319
Spotify,119,Jocelyn Flores,XXXTENTACION,6501680
Spotify,120,Shallow,"Lady Gaga, Bradley Cooper",6463189
Spotify,121,Midnight Sky,Miley Cyrus,6403778
Spotify,122,Way Out (feat. Big Sean),Jack Harlow,6380515
Spotify,123,Mood Swings (feat. Lil Tjay),Pop Smoke,6297135
Spotify,124,Despeinada,"Ozuna, Camilo",6295008
Spotify,125,my ex's best friend (with blackbear),Machine Gun Kelly,6287700
Spotify,126,Falling,Harry Styles,6285964
Spotify,127,All Girls Are The Same,Juice WRLD,6229840
Spotify,128,champagne problems,Taylor Swift,6203632
Spotify,129,Why'd You Only Call Me When You're High?,Arctic Monkeys,6184868
Spotify,130,Dior,Pop Smoke,6074723
Spotify,131,Ride It,Regard,6064635
Spotify,132,Hayloft,Mother Mother,6054666
Spotify,133,Perfect,Ed Sheeran,6051272
Spotify,134,Godzilla (feat. Juice WRLD),Eminem,6008170
Spotify,135,POPSTAR (feat. Drake),DJ Khaled,5997405
Spotify,136,Tyler Herro,Jack Harlow,5915220
Spotify,137,How You Like That,BLACKPINK,5906301
Spotify,138,7 rings,Ariana Grande,5889543
Spotify,139,In Your Eyes,The Weeknd,5889385
Spotify,140,Maniac,Conan Gray,5759593
Spotify,141,BOOKER T,Bad Bunny,5740396
Spotify,142,Mi Cuarto,Jerry Di,5707412
Spotify,143,Hawái - Remix,"Maluma, The Weeknd",5704591
Spotify,144,Intentions (feat. Quavo),Justin Bieber,5703188
Spotify,145,"Whats Poppin (feat. DaBaby, Tory Lanez & Lil Wayne) [Remix] - Bonus Track",Jack Harlow,5686129
Spotify,146,ROXANNE,Arizona Zervas,5673290
Spotify,147,Do I Wanna Know?,Arctic Monkeys,5672902
Spotify,148,La Jeepeta - Remix,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",5666439
Spotify,149,ily (i love you baby) (feat. Emilee),Surf Mesa,5649800
Spotify,150,SICKO MODE,Travis Scott,5642125
Spotify,151,Deep End,Fousheé,5622565
Spotify,152,Shape of You,Ed Sheeran,5619638
Spotify,153,everything i wanted,Billie Eilish,5581106
Spotify,154,SAD!,XXXTENTACION,5548554
Spotify,155,Toosie Slide,Drake,5521563
Spotify,156,Meia Noite (Você tem meu Whatsapp),Tarcísio do Acordeon,5516991
Spotify,157,Bohemian Rhapsody - Remastered 2011,Queen,5489218
Spotify,158,Sand In My Boots,Morgan Wallen,5446609
Spotify,159,Si Me Tomo Una Cerveza,"Migrantes, Alico",5399137
Spotify,160,Say So,Doja Cat,5394878
Spotify,161,Yellow,Coldplay,5394718
Spotify,162,All of Me,John Legend,5383338
Spotify,163,hot girl bummer,blackbear,5348322
Spotify,164,MODO TURBO,"Luísa Sonza, Pabllo Vittar, Anitta",5325036
Spotify,165,Diamonds,Sam Smith,5192567
Spotify,166,Electric Love,BØRNS,5188297
Spotify,167,Someone To You,BANNERS,5178986
Spotify,168,865,Morgan Wallen,5160123
Spotify,169,I Don't Care (with Justin Bieber),Ed Sheeran,5153498
Spotify,170,Ponte Pa' Mi,Justin Quiles,5153209
Spotify,171,Star Shopping,Lil Peep,5141597
Spotify,172,Go Crazy,"Chris Brown, Young Thug",5130326
Spotify,173,7 Summers,Morgan Wallen,5064504
Spotify,174,Cry Baby (feat. DaBaby),Megan Thee Stallion,5046852
Spotify,175,Lovesick Girls,BLACKPINK,5019939
Spotify,176,Tú Me Dejaste De Querer,"C. Tangana, Niño de Elche, La Húngara",5007818
Spotify,177,De Cora <3,"Rauw Alejandro, J Balvin",4999891
Spotify,178,Streets,Doja Cat,4975523
Spotify,179,Without Me,Halsey,4958727
Spotify,180,Kings & Queens,Ava Max,4958495
Spotify,181,Smells Like Teen Spirit,Nirvana,4949722
Spotify,182,Caramelo,Ozuna,4941813
Spotify,183,HACIENDO QUE ME AMAS,Bad Bunny,4935633
Spotify,184,La Luz,"Sech, J Balvin",4906324
Spotify,185,Take Me To Church,Hozier,4904496
Spotify,186,when the party's over,Billie Eilish,4895074
Spotify,187,The Woo (feat. 50 Cent & Roddy Ricch),Pop Smoke,4892682
Spotify,188,More Than My Hometown,Morgan Wallen,4879971
Spotify,189,Be Alright,Dean Lewis,4870191
Spotify,190,Warning,Morgan Wallen,4860714
Spotify,191,rockstar (feat. 21 Savage),Post Malone,4836304
Spotify,192,Recairei - Ao Vivo,Os Barões Da Pisadinha,4815342
Spotify,193,Ice Cream (with Selena Gomez),BLACKPINK,4812765
Spotify,194,Dancing in My Room,347aidan,4800555
Spotify,195,Be Kind (with Halsey),Marshmello,4790427
Spotify,196,The Less I Know The Better,Tame Impala,4789317
Spotify,197,No Te Enamores - Remix,"Milly, Farruko, Nio Garcia, Jay Wheeler, Amenazzy",4787037
Spotify,198,Everybody Dies In Their Nightmares,XXXTENTACION,4786911
Spotify,199,Fever,"Dua Lipa, Angèle",4769618
Spotify,200,Fly Away,Tones And I,4740987
